Taxon - Genus,Taxon - Species,CatNum,Locality Name,Field Coll Latitude from,Field Coll Longitude from,Field Coll Altitude from,Field Coll Date,Sex,Field Coll Habitat,Field Coll Specimen Category
Rattus,lutreolus,JM2610,"Kauri Ck, inlet",25° 49' South,152° 57' East,,14-Dec-79,Female,,Spirit
Rattus,lutreolus,JM2611,"Kauri Ck, inlet",25° 49' South,152° 57' East,,15-Dec-79,Male,,Spirit
Rattus,lutreolus,JM2612,"Kauri Ck, inlet",25° 49' South,152° 57' East,,14-Dec-78,Male,,Spirit
Rattus,lutreolus,JM2613,"Kauri Ck, inlet",25° 49' South,152° 57' East,,13-Dec-78,Female,,Spirit
Rattus,lutreolus,JM2689,"Toolara SF Nursery, Gympie","25° 59' 30"" South","152° 54' 30"" East",,Apr-79,Male,,Spirit
Rattus,lutreolus,JM2690,"Toolara SF Nursery, Gympie","25° 59' 30"" South","152° 54' 30"" East",,Apr-79,Female,,Spirit
Rattus,lutreolus,JM2876,"Brisbane, The Gap",27° 27' South,152° 57' East,,1975,Male,,Spirit
Rattus,lutreolus,JM2877,"Brisbane, Camp Constable, Mt Glorious",27° 20' South,152° 46' East,,17-Oct-74,Female,,Spirit
Rattus,lutreolus,JM3867,,,,,,,,Spirit
Rattus,lutreolus,JM3868,,,,,,,,Spirit
Rattus,lutreolus,JM3912,,,,,Jun-78,,,Spirit
Rattus,lutreolus,JM3917,,,,,,,,Spirit
Rattus,lutreolus,JM3923,,,,,13-Jun-76,,,Spirit
Rattus,lutreolus,JM3949,,,,,,,,Spirit
Rattus,lutreolus,JM3968,,,,,,,,Spirit
Rattus,lutreolus,JM3988,Woodford,26° 57' South,152° 47' East,,1981,,,Spirit
Rattus,lutreolus,JM3992,Kenilworth,26° 36' South,152° 44' East,,17-Oct-74,,,Spirit
Rattus,lutreolus,JM4379,Franklin R to Gordon R,42° 9' South,145° 19' East,,19-Jan-83,Female,,Spirit
Rattus,lutreolus,JM4380,Franklin R,42° 9' South,145° 19' East,,11-Jan-83,Male,,Spirit
Rattus,lutreolus,JM4932,"Laceys Ck, Costello Rd",27° 12' South,152° 50' East,,8-Nov-84,,,Spirit
Rattus,lutreolus,JM6597,"Herberton district, Elms Rd",17° 25' South,145° 26' East,960m,Aug-88,,,"Spirit, Skull"
Rattus,lutreolus,JM6695,"Kjellberg Rd, 3km SSW Millaa Millaa",17° 32' South,145° 35' East,,29-Jun-88,,,Spirit
Rattus,lutreolus,JM6708,"Blunder Ck, 3km SE Wooroora Hsd",17° 45' South,145° 27' East,,16-Jun-87,,,"Spirit, Skull"
Rattus,lutreolus,JM6720,"Tully Falls Rd, 3.25km NE Chalumbin Hill",17° 45' South,145° 32' East,,19-Jan-88,,,Spirit
Rattus,lutreolus,JM6967,"Doonan, via Eumundi",26° 30' South,153° 4' East,,12-Aug-83,,,Skull
Rattus,lutreolus,JM7142,"Brisbane, Brookfield, Gold Ck Rd",27° 30' South,152° 55' East,,20-Jul-74,,,Spirit
Rattus,lutreolus,JM7143,"Brisbane, Brookfield, Gold Ck Rd",27° 30' South,152° 55' East,,22-Nov-73,,,Spirit
Rattus,lutreolus,JM7144,"Brisbane, Brookfield, Gold Ck Rd",27° 30' South,152° 55' East,,,,,Spirit
Rattus,lutreolus,JM7145,"Farm Ck, Mt Colliery",28° 17' South,152° 9' East,,24-Jan-75,,,Spirit
Rattus,lutreolus,JM7211,"Brisbane, Brookfield, Gold Ck Rd",27° 30' South,152° 55' East,,,,,Spirit
Rattus,lutreolus,JM7258,"Brisbane, Brookfield, Gold Ck Rd",27° 30' South,152° 55' East,,9-Mar-74,,,Spirit
Rattus,lutreolus,JM7304,"Little Mountain, Caloundra",26° 48' South,153° 8' East,,Sep-93,Female,,Spirit
Rattus,lutreolus,JM7305,"Brisbane, Oxley",27° 34' South,152° 56' East,,14-Nov-93,Female,,Spirit
Rattus,lutreolus,JM8579,Kholo Ck,27° 31' South,152° 50' East,,25-Sep-85,Male,,Spirit
Rattus,lutreolus,JM8678,N Stradbroke Is,27° 35' South,153° 27' East,,01 Aug 1991-31 Aug 1991,,,Skeletal parts
Rattus,lutreolus,JM8750,N Stradbroke Is,27° 35' South,153° 27' East,,01 Jan 1989-31 Dec 1989,,,Skull
Rattus,lutreolus,JM8790,"POINT LOOKOUT, NTH STRADBROKE IS",27° 26' South,153° 32' East,,1991,Male,,Spirit
Rattus,lutreolus,JM8801,"MERMAID WATERS, GOLD COAST",28° 3' South,153° 26' East,,30-Oct-91,Female,,Spirit
Rattus,lutreolus,JM8879,"Redland Bay, 14 Serpentine Creek Rd",27° 36' South,153° 19' East,,Jan-92,,,"Spirit, Skull"
Rattus,lutreolus,JM9341,"Rush Ck, Dayboro Rd",27° 13' South,152° 52' East,,13-Jul-92,Male,,Spirit
Rattus,lutreolus,JM9342,"Rush Ck, Dayboro Rd",27° 13' South,152° 52' East,,13-Jul-92,Female,,Spirit
Rattus,lutreolus,JM9346,Tallebudgera,28° 10' South,153° 25' East,,16-Jun-92,,,Spirit
Rattus,lutreolus,JM9472,"Doonan, Eumundi Rd",26° 28' South,153° 1' East,,11-Aug-92,,,Skeletal parts
Rattus,lutreolus,JM9848,"Oggs Hill, Atherton Tableland",17° 15' South,145° 28' East,,Aug-91,Male,,Spirit
Rattus,lutreolus,JM9910,"Conway NP, Upper Repulse Ck",20° 20' South,148° 45' East,,15-Jul-92,,,Spirit
Rattus,lutreolus,JM10019,"Moggill Rd, Belbowrie, near Pullen Ck",27° 33' South,152° 53' East,,29-Jul-93,,,Spirit
Rattus,lutreolus,JM10050,"Middle Park, Jindalee",27° 32' South,152° 56' East,,Dec-92,,,Spirit
Rattus,lutreolus,JM10236,"Crows Nest NP, Cave 4",27° 15' South,152° 6' East,,31-May-88,,,Skull
Rattus,lutreolus,JM10242,Mapleton Caves,26° 38' South,152° 51' East,,8-Jul-80,,,Skull
Rattus,lutreolus,JM10254,Riverview,27° 36' South,152° 51' East,,20-Dec-82,,,Skull
Rattus,lutreolus,JM10490,Macleay Island,27° 36' South,"153° 21' 35"" East",,25-Feb-94,Male,,Spirit
Rattus,lutreolus,JM10704,"Tinana, Central Rd, via Maryborough",25° 34' South,152° 40' East,,Mar-95,,,Spirit
Rattus,lutreolus,JM10731,"Boyne I, nr","24° 57' 10"" South",151° 18' East,,13-Jan-93,,,Spirit
Rattus,lutreolus,JM10821,"Pinjarra Hills, Moggill Rd",27° 32' South,152° 54' East,,12-Dec-92,,,Spirit
Rattus,lutreolus,JM10824,Brookfield State School,27° 30' South,152° 55' East,,9-Jul-92,,,Spirit
Rattus,lutreolus,JM10836,"Morayfield, via Caboolture",27° 7' South,152° 57' East,,30-May-89,,,Spirit
Rattus,lutreolus,JM10854,Logan Reserve,27° 43' South,153° 6' East,,Mar-82,,,Spirit
Rattus,lutreolus,JM11151,"Greenmeadow Stn, E Coomera, Pimpama Rd",27° 49' South,153° 21' East,,01 Jun 1995-30 Jun 1995,,,"Spirit, Skull"
Rattus,lutreolus,JM11337,Maleny area,26° 46' South,152° 51' East,,18-Aug-92,,,Spirit
Rattus,lutreolus,JM11365,Mt Gillies,"28° 16' 45"" South","152° 45' 15"" East",,30-Apr-95,,,Skull
Rattus,lutreolus,JM11456,North Tamborine,27° 56' South,153° 11' East,,01 Aug 1996-31 Aug 1996,,,
Rattus,lutreolus,JM11475,"Sunnybank, Dunedin St, Runcorn Water Reserve",27° 34' South,153° 3' East,,20-Jun-96,Male,,Spirit
Rattus,lutreolus,JM12492,Camira,27° 37' South,152° 56' East,,12-May-98,Female,,Spirit
Rattus,lutreolus,JM12502,"Jimboomba, Duncan Rd",27° 50' South,153° 1' East,,4-Aug-94,Male,,Spirit
Rattus,lutreolus,JM12711,Tinaroo Dam,17° 10' South,145° 33' East,,20-Feb-63,Female,,Spirit
Rattus,lutreolus,JM12771,"Boonah Shire, Mt Barney NP, Cronan Ck","28° 18' 20"" South","152° 41' 25"" East",420m,5-Oct-93,,,"Spirit, Skull"
Rattus,lutreolus,JM12840,Powelltown,37° 52' South,148° 45' East,,21-Apr-73,,,Spirit
Rattus,lutreolus,JM13136,"Logan City, Shailer Pk",27° 39' South,153° 10' East,,01 Jan 1999-12 Jul 1999,,,Spirit
Rattus,lutreolus,JM13825,"Glasshouse Mtns, Crittenden Rd",26° 54' South,152° 57' East,,4-Jan-00,,,Spirit
Rattus,lutreolus,JM13907,"Upper Barron Rd, Malanda","17° 21' 5"" South","145° 34' 30"" East",,15-Jul-99,,,Spirit
Rattus,lutreolus,JM14238,"Coomera, Coomera Waters","27° 50' 27"" South","153° 21' 28"" East",,20 Jun 2000-21 Jun 2000,Female,,Spirit
Rattus,lutreolus,JM14335,Jimboomba,27° 50' South,153° 2' East,,01 Sep 1994-30 Sep 1994,Male,,Spirit
Rattus,lutreolus,JM14347,"Warwick Cress, Brisbane",27° 28' South,153° 1' East,,1-Apr-97,Male,,Spirit
Rattus,lutreolus,JM14463,Kurwongbah,27° 15' South,152° 57' East,,15-May-99,,,Skeletal parts
Rattus,lutreolus,JM14585,Tallebudgera Valley 'Beechwoods',28° 13' South,153° 20' East,80m,14-Jan-01,,,Skeletal parts
Rattus,lutreolus,JM14757,Glass House Mountains,26° 54' South,152° 57' East,,5-Mar-85,Male,,Skeletal parts
Rattus,lutreolus,JM14817,"Adder Rock, Point Lookout, N Stradbroke Is","27° 25' 26"" South","153° 30' 53"" East",,21-Jun-92,,,Skull
Rattus,niobe,JM9622,"Ofektamin Village, Telefomin Valley, W Sepik Prov",5° 5' South,141° 35' East,304.8m,11-Feb-84,Male,,Spirit
Rattus,niobe,JM9629,W Sepik Prov,,,,Jan 1984-Feb 1984,Uncertain,,Spirit
Rattus,niobe,JM13281,Mt Kaindi,7° 19' South,146° 40' East,2300m,6-Dec-81,Female,,Spirit
Rattus,niobe,JM13287,Mt Kaindi,7° 19' South,146° 40' East,2300m,6-Dec-81,Male,,Spirit
Rattus,niobe,JM13288,"Bulldog Track, Hut 1",,,2500m,12-Dec-81,Female,,Spirit
Rattus,niobe,JM13289,"Bulldog Track, Hut 1",,,2500m,12-Dec-81,Female,,Spirit
Rattus,niobe,JM13293,Mt Kaindi,7° 19' South,146° 40' East,2300m,6-Dec-81,Female,,Spirit
Rattus,niobe,JM13294,"Bulldog Track, Hut 1",,,2500m,12-Dec-81,Female,,Spirit
Rattus,norvegicus,J3291,"Sydney, microbiological bureau",,,,,,,Spirit
Rattus,norvegicus,J3606,Brisbane,27° 28' South,153° 1' East,,,,,"Spirit, Skull"
Rattus,norvegicus,J3607,Brisbane,27° 28' South,153° 1' East,,,,,"Spirit, Skull"
Rattus,norvegicus,J3608,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,norvegicus,J3609,Brisbane,27° 28' South,153° 1' East,,,,,
Rattus,norvegicus,J5118,"Brisbane, Windsor, Byrne Estate",27° 25' South,153° 2' East,,,,,
Rattus,norvegicus,J7917,"Brisbane, Cribb Is",27° 21' South,153° 7' East,,,Male,,"Skull, Skin"
Rattus,norvegicus,J9948,"Brisbane, Rainworth",27° 28' South,152° 59' East,,,Female,,"Skull, Skin"
Rattus,norvegicus,J9949,"Brisbane, Rainworth",27° 28' South,152° 59' East,,,Female,,"Skull, Skin"
Rattus,norvegicus,J10052,Eungella Ra,20° 55' South,148° 30' East,,,Male,,"Skull, Skin"
Rattus,norvegicus,J11439,"Brisbane, Fortitude Valley, Museum garden",27° 28' South,153° 2' East,,,Female,,"Skull, Skin"
Rattus,norvegicus,J16546,,,,,,,,Skull
Rattus,norvegicus,J17540,"Brisbane, Newstead",27° 27' South,153° 3' East,,11-May-68,Male,,"Skull, Skin"
Rattus,norvegicus,J17791,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Female,,"Skull, Skin"
Rattus,norvegicus,J17795,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Female,,"Skull, Skin"
Rattus,norvegicus,J17922,"Brisbane, Barnes Milling Co, Stanley St",27° 28' South,153° 1' East,,11-May-68,Female,,"Skull, Skin"
Rattus,norvegicus,J17925,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Female,,"Skull, Skin"
Rattus,norvegicus,J17927,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Male,,"Skull, Skin"
Rattus,norvegicus,J17932,Brisbane,27° 28' South,153° 1' East,,17-Jul-69,Male,,"Skull, Skin"
Rattus,norvegicus,J17934,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Female,,"Skull, Skin"
Rattus,norvegicus,J17935,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Female,,"Skull, Skin"
Rattus,norvegicus,J19072,Buderim,26° 41' South,153° 3' East,,,Male,,"Skull, Skin"
Rattus,norvegicus,J21295,"Brisbane, Indooroopilly, in shed",27° 30' South,152° 59' East,,1-Dec-69,Female,,"Skull, Skin"
Rattus,norvegicus,J21817,"Brisbane, Moggill, QU farm",27° 32' South,152° 53' East,,11-Aug-70,Male,,Spirit
Rattus,norvegicus,J21844,,,,,,Male,,Spirit
Rattus,norvegicus,J21855,Maryborough,25° 32' South,152° 42' East,,8-Dec-70,Male,,Spirit
Rattus,norvegicus,JM9302,Victoria Pt,,,,25-Oct-90,,,"Skull, Skin"
Rattus,norvegicus,JM9966,Rocky Is,16° 19' South,139° 17' East,,17-Jul-92,Female,,Spirit
Rattus,norvegicus,JM9967,Rocky Is,16° 19' South,139° 17' East,,17-Jul-92,Female,,Spirit
Rattus,norvegicus,JM9968,Rocky Is,16° 19' South,139° 17' East,,17-Jul-92,Male,,Spirit
Rattus,norvegicus,JM13071,"Gulf of Carpentaria, Rocky I",16° 19' South,139° 17' East,,12-Jul-87,Female,,Spirit
Rattus,praetor,JM13279,"Wau Research Institute, Hut 3",7° 21' South,146° 43' East,,3-Dec-81,Male,,Spirit
Rattus,praetor,JM13282,"Wau Research Institute, Hut 3",7° 21' South,146° 43' East,,7-Dec-81,,,Spirit
Rattus,praetor,JM13290,"Wau Research Institute, Hut 3",7° 21' South,146° 43' East,,3-Dec-81,Male,,Spirit
Rattus,rattus,J1778,Port Darwin,12° 27' South,130° 48' East,,,,,
Rattus,rattus,J1779,Port Darwin,12° 27' South,130° 48' East,,,,,
Rattus,rattus,J2709,"Brisbane, Fortitude Valley, Museum",27° 28' South,153° 2' East,,,,,Spirit
Rattus,rattus,J2716,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,rattus,J2717,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,rattus,J2718,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,rattus,J2719,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,rattus,J2720,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,rattus,J2750,"Brisbane, Fortitude Valley, Museum Cottage",27° 28' South,153° 2' East,,,,,Spirit
Rattus,rattus,J2780,"Sydney, Parramatta",33° 49' South,151° 1' East,,12-Feb-16,,,"Skull, Skin"
Rattus,rattus,J2964,Pittsworth,27° 43' South,151° 38' East,,01 Jul 1916-31 Jul 1916,,,"Spirit, Skull"
Rattus,rattus,J3056,Sydney,33° 53' South,151° 13' East,,,Male,,Skull
Rattus,rattus,J3166,Sydney,33° 53' South,151° 13' East,,,,,
Rattus,rattus,J3181,Brisbane,27° 28' South,153° 1' East,,,,,"Spirit, Skull"
Rattus,rattus,J3290,"Sydney, microbiological bureau",,,,,,,Spirit
Rattus,rattus,J3293,"Brisbane, Wooloowin",27° 25' South,153° 3' East,,,Male,,"Spirit, Skull"
Rattus,rattus,J3325,"Brisbane, Wooloowin",27° 25' South,153° 3' East,,,Female,,Skull
Rattus,rattus,J3326,"Brisbane, Wooloowin",27° 25' South,153° 3' East,,,Female,,Skull
Rattus,rattus,J3366,Nerang,28° South,153° 20' East,,,,,Spirit
Rattus,rattus,J3413,Brisbane,27° 28' South,153° 1' East,,,Female,,"Spirit, Skull"
Rattus,rattus,J3414,Brisbane,27° 28' South,153° 1' East,,,,,Spirit
Rattus,rattus,J3492,Brisbane,27° 28' South,153° 1' East,,,Female,,"Skull, Skin"
Rattus,rattus,J3796,Brisbane,27° 28' South,153° 1' East,,,Female,,Spirit
Rattus,rattus,J3807,"Ebor, Guy Fawkes District",30° 24' South,152° 21' East,,,Female,,"Skull, Skin"
Rattus,rattus,J4085,"Brisbane, Fortitude Valley, Museum garden",27° 28' South,153° 2' East,,,Female,,"Skull, Skin"
Rattus,rattus,J4199,"Russell Is, Frankland",17° 14' South,146° 6' East,,,,,Spirit
Rattus,rattus,J4293,"Brisbane, Highgate Hill",27° 29' South,153° 1' East,,,,,"Skull, Skin"
Rattus,rattus,J4316,"Brisbane, Highgate Hill",27° 29' South,153° 1' East,,,Female,,Spirit
Rattus,rattus,J4716,Townsville,19° 16' South,146° 48' East,,,,,Spirit
Rattus,rattus,J4811,"Tamborine Mt, Eagle Heights",27° 55' South,153° 12' East,,,Male,,"Skull, Skin"
Rattus,rattus,J5834,Cairns,16° 55' South,145° 46' East,,,,,Spirit
Rattus,rattus,J5840,Ingham,18° 39' South,146° 10' East,,,,,Spirit
Rattus,rattus,J6023,Ingham,18° 39' South,146° 10' East,,,,,"Skull, Skin"
Rattus,rattus,J6024,Ingham,18° 39' South,146° 10' East,,,,,"Skull, Skin"
Rattus,rattus,J6025,Ingham,18° 39' South,146° 10' East,,,,,Spirit
Rattus,rattus,J6275,Gilmore,35° 20' South,148° 11' East,,,Male,,"Skull, Skin"
Rattus,rattus,J6315,"Brisbane, St Lucia",27° 30' South,153° 1' East,,,,,"Skull, Skin"
Rattus,rattus,J6377,"Brisbane, St Lucia",27° 30' South,153° 1' East,,,Female,,"Skull, Skin"
Rattus,rattus,J6716,Dalby,27° 11' South,151° 15' East,,,,,"Skull, Skin"
Rattus,rattus,J6768,Nambour,26° 38' South,152° 58' East,,,Female,,"Skull, Skin"
Rattus,rattus,J6937,Brisbane,27° 28' South,153° 1' East,,,,,Skeletal parts
Rattus,rattus,J7119,"Brisbane, Chelmer",27° 31' South,152° 58' East,,,Female,,Skull
Rattus,rattus,J7123,"Brisbane, Chelmer",27° 31' South,152° 58' East,,,Male,,Skull
Rattus,rattus,J7136,"Brisbane, West End",27° 29' South,153° 1' East,,,,,Spirit
Rattus,rattus,J7254,Beerburrum,26° 58' South,152° 58' East,,,,,Spirit
Rattus,rattus,J8063,"Brisbane, Dutton Park",27° 30' South,153° 1' East,,,Female,,"Skull, Skin"
Rattus,rattus,J8064,"Wallangarra, 6km NE",28° 54' South,151° 59' East,3500m,,Female,,"Skull, Skin"
Rattus,rattus,J8065,"Wallangarra, 6km NE",28° 54' South,151° 59' East,3500m,,Female,,"Skull, Skin"
Rattus,rattus,J8066,"Wallangarra, 6km NE",28° 54' South,151° 59' East,3500m,,Male,,"Skull, Skin"
Rattus,rattus,J8067,"Wallangarra, 6km NE",28° 54' South,151° 59' East,3500m,,Female,,"Skull, Skin"
Rattus,rattus,J8068,"Wallangarra, 6km NE",28° 54' South,151° 59' East,3500m,,Female,,"Skull, Skin"
Rattus,rattus,J8135,"Pyramid Ck, E of Wyberba",28° 52' South,151° 52' East,,,Female,,"Skull, Skin"
Rattus,rattus,J9147,Mourilyan,17° 35' South,146° 3' East,,,,,Spirit
Rattus,rattus,J9148,Mourilyan,17° 35' South,146° 3' East,,,,,Spirit
Rattus,rattus,J10857,"Junction shaft, Snowy Mts",36° 40' South,148° 17' East,,,Female,,"Skull, Skin"
Rattus,rattus,J10942,Proserpine,20° 24' South,148° 35' East,,,Female,,"Skull, Skin"
Rattus,rattus,J10961,Mt Coot-tha,27° 29' South,152° 58' East,,,Female,,"Skull, Skin"
Rattus,rattus,J10962,"Brisbane, Rainworth",27° 28' South,152° 59' East,,,Male,,"Skull, Skin"
Rattus,rattus,J10985,"Brisbane, Rainworth",27° 28' South,152° 59' East,,,Male,,"Skull, Skin"
Rattus,rattus,J11485,Mt Glorious,27° 20' South,152° 46' East,,,,,Spirit
Rattus,rattus,J12635,West Burleigh,28° 6' South,153° 26' East,,14-May-64,,,Skull
Rattus,rattus,J12636,West Burleigh,28° 6' South,153° 26' East,,14-May-64,,,Skull
Rattus,rattus,J12637,West Burleigh,28° 6' South,153° 26' East,,14-May-64,,,Skull
Rattus,rattus,J12638,West Burleigh,28° 6' South,153° 26' East,,14-May-64,,,Skull
Rattus,rattus,J13243,"Brisbane, Fortitude Valley, Museum",27° 28' South,153° 2' East,,21-May-64,Female,,"Skull, Skin"
Rattus,rattus,J13616,Brisbane,27° 28' South,153° 1' East,,29-Nov-65,Male,,"Skull, Skin"
Rattus,rattus,J13617,"Brisbane, Fortitude Valley, Museum garden",27° 28' South,153° 2' East,,7-Jul-64,Male,,"Skull, Skin"
Rattus,rattus,J13618,"Brisbane, Fortitude Valley, Museum garden",27° 28' South,153° 2' East,,7-Jul-64,Male,,"Skull, Skin"
Rattus,rattus,J14204,"Brisbane, Fortitude Valley, Museum",27° 28' South,153° 2' East,,1-Jun-65,Male,,"Skull, Skin"
Rattus,rattus,J14230,"Brisbane, Indooroopilly",27° 30' South,152° 59' East,,26-Oct-64,Male,,"Skull, Skin"
Rattus,rattus,J14426,"Cape Wickham, King Is",39° 35' South,143° 57' East,,,,,Skull
Rattus,rattus,J16172,"Broad Beach, 3km W",28° 2' South,153° 26' East,,7-Jul-68,Male,,"Skull, Skin"
Rattus,rattus,J16176,Broad Beach,28° 2' South,153° 26' East,,7-Jun-68,Male,,"Skull, Skin"
Rattus,rattus,J16177,Broad Beach,28° 2' South,153° 26' East,,1-Aug-68,Male,,"Skull, Skin"
Rattus,rattus,J16464,Broad Beach area,28° 2' South,153° 26' East,,1-Aug-68,Female,,"Skull, Display mount"
Rattus,rattus,J16544,Broad Beach,28° 2' South,153° 26' East,,1-Aug-68,,,"Skull, Skin"
Rattus,rattus,J16763,"Broad Beach, 3km W",28° 2' South,153° 26' East,,7-Jul-68,Male,,"Skull, Skin"
Rattus,rattus,J16774,"Cooby Ck Dam Reserve, via Toowoomba",27° 23' South,151° 56' East,,3-Apr-69,Male,,"Skull, Skin"
Rattus,rattus,J16957,"Hermitage Research Stn, Warwick",28° 13' South,152° 6' East,,15-Apr-69,Male,,"Skull, Skin"
Rattus,rattus,J16958,"Hermitage Research Stn, Warwick",28° 13' South,152° 6' East,,15-Apr-69,Male,,"Skull, Skin"
Rattus,rattus,J16959,"The Hermitage, Warwick",28° 13' South,152° 6' East,,15-Apr-69,Male,,"Skull, Skin"
Rattus,rattus,J16960,"The Hermitage, Warwick",28° 13' South,152° 6' East,,15-Apr-69,Male,,"Skull, Skin"
Rattus,rattus,J17421,"Brisbane, Moggill",27° 34' South,152° 53' East,,3-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17531,"Brisbane, Newstead",27° 27' South,153° 3' East,,Aug-69,,,Spirit
Rattus,rattus,J17532,"Brisbane, Newstead",27° 27' South,153° 3' East,,Aug-69,,,Spirit
Rattus,rattus,J17719,"Brisbane, Newstead",27° 27' South,153° 3' East,,17-Jun-61,Male,,"Skull, Skin"
Rattus,rattus,J17720,"Figtree Ck, 16km S Gordonvale",17° 13' South,145° 54' East,,Sep-68,Male,,"Skull, Skin"
Rattus,rattus,J17721,Atherton,17° 16' South,145° 28' East,,12-Jul-68,Male,,"Skull, Skin"
Rattus,rattus,J17722,"Brisbane, Sunnybank",27° 34' South,153° 3' East,,20-Aug-69,Male,,Skin
Rattus,rattus,J17724,"Brisbane, Moggill",27° 34' South,152° 53' East,,17-Sep-69,Female,,"Skull, Skin"
Rattus,rattus,J17725,"Brisbane, Sunnybank",27° 34' South,153° 3' East,,31-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17726,"Brisbane, Sunnybank",27° 34' South,153° 3' East,,,Male,,"Skull, Skin"
Rattus,rattus,J17727,"Brisbane, Sunnybank",27° 34' South,153° 3' East,,28-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17728,"Brisbane, Sunnybank",27° 34' South,153° 3' East,,10-Aug-69,Female,,"Skull, Skin"
Rattus,rattus,J17729,Brisbane,27° 28' South,153° 1' East,,17-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17730,Brisbane,27° 28' South,153° 1' East,,17-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17731,Brisbane,27° 28' South,153° 1' East,,17-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17732,Brisbane,27° 28' South,153° 1' East,,27-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17763,Brisbane,27° 28' South,153° 1' East,,17-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17764,"Brisbane, Newstead",27° 27' South,153° 3' East,,27-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17765,"Brisbane, Newstead",27° 27' South,153° 3' East,,17-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17792,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Male,,"Skull, Skin"
Rattus,rattus,J17793,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Male,,"Skull, Skin"
Rattus,rattus,J17794,"Brisbane, Newstead",27° 27' South,153° 3' East,,27-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17798,"Brisbane, Newstead",27° 27' South,153° 3' East,,20-Aug-69,Male,,"Skull, Skin"
Rattus,rattus,J17923,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Male,,"Skull, Skin"
Rattus,rattus,J17924,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Male,,"Skull, Skin"
Rattus,rattus,J17926,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Female,,"Skull, Skin"
Rattus,rattus,J17928,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Female,,"Skull, Skin"
Rattus,rattus,J17929,Brisbane,27° 28' South,153° 1' East,,27-Jul-69,Female,,"Skull, Skin"
Rattus,rattus,J17930,"Brisbane, Newstead",27° 27' South,153° 3' East,,27-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17931,"Brisbane, Newstead",27° 27' South,153° 3' East,,27-Jul-69,Male,,"Skull, Skin"
Rattus,rattus,J17933,"Brisbane, Newstead",27° 27' South,153° 3' East,,,Female,,"Skull, Skin"
Rattus,rattus,J19322,Brisbane,27° 28' South,153° 1' East,,,Male,,Skull
Rattus,rattus,J19771,"Brisbane, Eight Mile Plains",27° 35' South,153° 6' East,,1-Aug-55,,,Spirit
