Name,Hyd_chr2,Leg_for2,Pse_gra2,Zyz_arg,Xer_myo,Uro_cau,Rat_rat,Rat_fus,Pog_mol,Not_ale,Mus_mus,Mes_gou,Mel_bur,Mas_fus,Lep_con,Leg_for,Pse_her,Pse_gra,Pse_del,Hyd_chr
Y D infraorbital foramen L,-0.239937234,-8.415913391,-6.916052246,-11.79644165,-6.716372681,-22.56483612,-0.69009099,-8.157465363,-12.61743546,-6.782112122,-0.338883352,-24.49938812,-6.764785004,-5.115119553,-0.925714207,-8.489163971,-7.204473877,-7.204473877,-14.03447723,-0.196086943
Z D infraorbital foramen L,-34.34350281,-31.22084045,-34.02562866,-31.24532471,-28.35584717,-41.35542908,-29.92215271,-24.84372406,-26.4204071,-34.30492554,-29.97680969,-23.16950836,-22.65206299,-32.9715271,-38.2205658,-31.36246338,-34.22203979,-34.22203979,-18.78413391,-34.45627136
X D infraorbital foramen,-6.537034607,2.668312454,-12.8870697,-14.4022995,8.129464722,-17.53755646,-9.679489899,7.184101105,-7.433074951,3.685799789,-13.14391632,15.92536163,-5.048929977,-2.59417038,1.051092529,2.403680038,-13.16403961,-13.16403961,-7.425154877,-6.4838974
Y D infraorbital foramen,-7.038001251,-8.214025879,-11.07021713,-14.64749146,-7.880235291,-22.54840393,-4.518210602,-4.22220192,-16.53193512,-3.775146484,-2.424622917,-24.47274323,-9.646533203,-9.519734955,-3.949180222,-8.245858002,-11.01799011,-11.01799011,-15.7204834,-6.932125854
Z D infraorbital foramen,-37.82298584,-33.92488098,-34.44199524,-31.10652161,-31.27929077,-36.01026001,-30.83678589,-28.37600708,-25.96668091,-34.92230835,-30.33373108,-31.3739624,-22.43664856,-30.57952271,-38.49859924,-33.81043396,-34.33434448,-34.33434448,-17.85946198,-37.99275818
X C parietals DCUR 2,12.96214752,-7.516247559,7.964826965,0.163403034,6.5373909,16.52512817,7.825305939,-12.6069191,9.223613739,-11.55766068,-1.376185131,-19.26356812,11.39895782,-27.04544373,15.68222961,-7.84720993,8.064744568,8.064744568,4.341862106,12.74112091
Y C parietals DCUR 2,-26.00848389,-19.1349762,-21.45939789,-6.192303467,-21.5107666,-41.51927185,-17.73018494,-20.76138916,-8.827204895,-12.62570114,-7.971069336,-9.902520752,-19.13561554,-9.254730225,-23.70031433,-19.26611633,-21.6443924,-21.6443924,-22.96858826,-26.02559814
Z C parietals DCUR 2,-17.15324402,-26.83399963,-29.43119507,-43.84228821,-21.35384216,-18.78739624,-21.89921112,-20.49101105,-36.44849243,-32.67084351,-28.74478149,-47.6499176,-16.30576019,-18.87945862,-24.00094604,-26.6134491,-29.3057251,-29.3057251,-17.3251236,-17.38088379
X C parietals DCUR 1,11.70051956,-6.281550217,6.12141304,-1.994196129,7.337271881,13.08305969,6.52699585,-10.39653702,6.925745392,-10.05113983,-2.486889076,-17.15758362,10.01545639,-24.93239899,14.75667267,-6.37565155,6.209910583,6.209910583,3.204335785,11.30471497
Y C parietals DCUR 1,-23.90648499,-18.41236267,-20.21645355,-7.309928894,-20.07717743,-40.69860229,-16.40224152,-19.80987396,-9.684846497,-12.27358398,-7.194960022,-11.75131683,-18.12050018,-8.763692474,-22.02518311,-18.51825867,-20.33286743,-20.33286743,-22.31819,-23.63295898
Z C parietals DCUR 1,-19.25003815,-27.5527832,-30.75508423,-43.0050293,-22.51771393,-21.4276001,-23.55123901,-21.82481079,-36.04814453,-33.5475647,-29.21513062,-46.58791199,-17.60749664,-19.284375,-26.14552002,-27.40321655,-30.6734314,-30.6734314,-17.78535614,-19.70677643
X C parietal&frontal sutures,10.08806152,-5.237201309,4.147096634,-3.964472961,7.893560028,9.270272064,5.065158463,-8.271398926,4.702689362,-8.390988922,-3.520902634,-14.76008148,8.390286255,-23.17069855,13.91421509,-5.08085556,4.307011032,4.307011032,2.047467232,9.819509125
Y C parietal&frontal sutures,-21.48835449,-17.62024384,-19.0164093,-8.289627838,-18.45716553,-38.98373108,-14.92451935,-18.60674744,-10.30286713,-11.7223793,-6.452912903,-13.39436493,-17.08863831,-8.371440125,-20.20931702,-17.51829529,-18.96126556,-18.96126556,-21.53224945,-21.02103424
Z C parietal&frontal sutures,-21.39668427,-28.18899231,-31.6991272,-41.81141052,-23.67573853,-24.03003235,-24.65381012,-22.80245209,-35.21031494,-34.10463562,-29.61306152,-45.23573914,-18.56541748,-20.05305786,-27.92861328,-28.16281738,-31.66146545,-31.66146545,-18.05306854,-21.81547394
X C palantine DCUR 3,-5.306595993,-2.885380554,-8.146450043,-7.884929657,4.84217186,-0.71043129,-5.56687851,-0.581083536,-0.031067029,0.30600574,-9.352251434,3.679737473,-0.24093039,-15.2428009,4.044002151,-2.973212242,-7.83901062,-7.83901062,-2.126748466,-5.335621262
Y C palantine DCUR 3,-7.598691559,-8.396913147,-11.77196198,-8.752355194,-8.643421173,-16.17806244,-6.353924942,-6.21557312,-10.9016243,-6.594805145,-3.60785675,-7.01163559,-10.49904327,-13.11459351,-5.041676331,-8.366737366,-11.66271591,-11.66271591,-16.30245209,-7.44709549
Z C palantine DCUR 3,-23.65032349,-28.57312622,-25.99846497,-30.25492859,-24.72592621,-27.55122375,-20.70914917,-18.61204529,-23.50390778,-28.71213379,-25.60438843,-32.57411194,-14.51869354,-34.50500183,-26.518396,-28.69785156,-26.06073303,-26.06073303,-14.30944824,-23.81118011
X C palantine DCUR 2,-3.986719894,-3.960045624,-5.925386047,-6.417739105,4.314247513,3.469441986,-4.404818726,-2.514120674,1.676364136,-0.918646717,-8.663480377,0.17774955,0.801056004,-17.9423111,5.053178024,-4.03105278,-5.86832428,-5.86832428,-1.335332203,-4.063366699
Y C palantine DCUR 2,-9.928469849,-8.880797577,-13.15641327,-8.017980957,-9.727880859,-18.17367096,-7.472452545,-7.345128632,-10.25369492,-7.074424744,-4.088032913,-5.505454254,-11.26829987,-13.75699463,-6.975473785,-8.936509705,-13.11459045,-13.11459045,-16.7571991,-9.7884552
Z C palantine DCUR 2,-20.99976196,-28.01869812,-24.56846313,-31.09218445,-23.7131485,-24.71560211,-19.72592621,-17.89370422,-24.00934753,-28.12736511,-25.11408081,-34.82768555,-13.55988617,-33.61706543,-24.51963501,-27.93629456,-24.70585175,-24.70585175,-13.97847595,-21.22113953
X C palantine DCUR 1,-3.051766014,-5.232255554,-4.140384674,-5.067192841,3.636069489,6.874539948,-3.23441124,-4.335833359,3.026060295,-1.948068619,-8.043442535,-2.190377235,1.673059082,-20.05937042,5.857637405,-5.217731476,-4.020660019,-4.020660019,-0.546002197,-3.192869759
Y C palantine DCUR 1,-11.85361252,-9.171614075,-14.34142609,-7.106744385,-10.62844162,-19.97695313,-8.603134155,-8.227580261,-9.705137634,-7.478649139,-4.51254921,-3.314540482,-11.90983887,-13.94760437,-8.719494629,-9.157788086,-14.26540833,-14.26540833,-17.08865509,-11.83530197
Z C palantine DCUR 1,-18.10984344,-27.36036987,-23.39908295,-31.34226379,-22.63091278,-22.30621185,-18.53484497,-17.03103943,-24.28512421,-27.33663025,-24.46061401,-36.40402222,-12.67495728,-32.3916748,-23.69629822,-27.38975525,-23.37412872,-23.37412872,-13.36764069,-18.360495
X C occipital V DCUR 2,3.634469223,-10.48070068,4.043799591,3.620951843,0.259709024,21.37081146,2.848088074,-13.67502136,12.4370491,-7.907529449,-3.218576813,-14.84739532,7.671894836,-30.61199036,9.587483215,-10.21125946,3.544585037,3.544585037,4.428556824,3.772488022
Y C occipital V DCUR 2,-23.47324982,-12.48838577,-19.52716217,-2.555737305,-17.25720673,-27.23553467,-14.59269714,-12.75637512,-6.0858284,-9.905267334,-7.522106934,5.284786224,-16.19773254,-15.23664551,-16.91200867,-12.36630096,-19.00074921,-19.00074921,-19.99448395,-23.72534332
Z C occipital V DCUR 2,-5.209053802,-24.55429382,-19.05225067,-34.71668091,-16.7910675,-12.88605957,-12.13712463,-12.59996109,-27.23892517,-24.08165588,-22.56561432,-44.58177185,-8.626589203,-27.63649902,-14.05621796,-24.66280212,-19.34791565,-19.34791565,-11.42090912,-4.865456009
X C occipital V DCUR 1,4.661839676,-11.84507828,5.442778015,4.693297577,0.027649418,23.70573883,4.214478683,-15.21177673,14.50553589,-9.200753784,-2.180056953,-16.90314941,8.568074799,-32.48457642,10.34067764,-11.50830154,5.19720993,5.19720993,5.355628586,4.76962471
Y C occipital V DCUR 1,-25.25937042,-12.99097595,-20.47012482,-2.078734779,-18.34441528,-27.57011719,-15.94198608,-13.3434433,-5.426913071,-10.34259186,-8.144361115,7.834117126,-16.95912018,-15.7999588,-18.89799042,-12.86398163,-20.32169952,-20.32169952,-20.50350647,-25.5101532
Z C occipital V DCUR 1,-3.093942642,-23.70721741,-17.88061523,-35.1657196,-16.06522522,-11.06104431,-10.51248093,-11.52876892,-27.55139771,-23.20149689,-21.86247101,-46.03699646,-7.641899872,-27.11245117,-11.99035645,-23.89441376,-18.01903992,-18.01903992,-10.945784,-2.806938171
X C occipital DCUR 2,13.25640259,-12.95124969,12.02681046,7.150058746,2.646027756,28.62903748,10.27894135,-19.52126617,17.53406219,-14.60028381,1.961029053,-24.76186218,13.74774323,-35.5274292,15.66069794,-12.92453461,11.85887985,11.85887985,8.218395233,12.89101715
Y C occipital DCUR 2,-31.49172058,-18.96135254,-24.22475739,-1.705316734,-23.72722931,-37.39563599,-20.7598938,-19.67616272,-5.017956161,-13.62165222,-10.14140167,3.136953354,-20.96956635,-13.4851532,-26.79825439,-18.95867462,-24.50167389,-24.50167389,-24.14772644,-31.63694763
Z C occipital DCUR 2,-4.036739349,-23.48005829,-21.11640472,-42.31273804,-16.78656616,-9.218764496,-12.07972107,-13.31868896,-33.68824158,-25.39911957,-24.21639557,-51.26295776,-9.361339569,-20.77714233,-12.5483551,-23.45426483,-21.10439758,-21.10439758,-13.68862457,-3.970120621
X C occipital DCUR 1,14.65617371,-12.19445038,12.22914505,6.664306641,3.462581253,28.57428589,10.74387436,-19.31721191,17.0826416,-14.61299591,1.938149071,-25.67364807,14.01442719,-34.92879639,16.57294464,-12.12884064,12.07540359,12.07540359,7.891827393,14.55718689
Y C occipital DCUR 1,-32.09785461,-19.53788452,-24.45610657,-2.147411728,-23.87102203,-39.17701416,-20.9743927,-20.74419556,-5.349254608,-13.88058777,-10.00449371,0.756553602,-21.22315979,-12.72520218,-27.96954041,-19.55987396,-24.6423233,-24.6423233,-24.28233032,-32.13823242
Z C occipital DCUR 1,-6.093109512,-23.92209167,-22.74142456,-43.13378296,-17.6064209,-9.558843231,-13.72848206,-14.56533661,-34.68026123,-26.96815491,-25.18834839,-51.56016235,-10.35672684,-19.46859589,-13.79044037,-24.00395966,-22.78208008,-22.78208008,-14.51262054,-6.052617264
X C nasals DCUR 3,0.33575995,2.661474419,-8.895133972,-14.65419159,10.27351532,-11.95021439,-5.619621277,5.798552322,-7.075919342,2.869815826,-10.41283798,7.882545471,-1.981097984,-5.554066086,6.416365051,2.541485405,-9.081376648,-9.081376648,-5.467032242,-0.054349369
Y C nasals DCUR 3,-6.941191101,-10.2362915,-10.71975555,-13.27360535,-9.272962189,-27.04729919,-4.76528511,-9.331687927,-14.44514465,-6.022978973,-2.44497261,-26.69228821,-9.624287415,-6.743927002,-5.866713715,-10.29240265,-10.62857895,-10.62857895,-16.11697388,-6.730615234
Z C nasals DCUR 3,-35.6830719,-32.25446777,-35.50956116,-33.16490784,-29.9630188,-38.42774048,-31.31339111,-26.95627747,-28.18930969,-35.47046814,-30.78154297,-30.71052551,-22.95869598,-29.23143311,-38.6407074,-32.41574402,-35.53087769,-35.53087769,-19.02308655,-35.94663086
X C nasals DCUR 2,-2.159693527,4.130859375,-12.35956421,-16.88972168,10.60370865,-16.42161102,-8.975473785,9.824848938,-9.585595703,5.301811218,-12.70658798,13.92299805,-4.144407272,-2.169756699,4.356052399,4.006969833,-12.43406677,-12.43406677,-6.831507874,-2.394084167
Y C nasals DCUR 2,-3.463532257,-8.462679291,-8.702197266,-14.11999359,-7.787125397,-23.19863434,-1.7774189,-6.066620255,-15.23141479,-4.850133133,-1.251539707,-28.05307922,-7.983961487,-7.080697632,-2.266047096,-8.479682922,-8.634777069,-8.634777069,-14.97094421,-3.269134521
Z C nasals DCUR 2,-38.71482239,-33.04753113,-35.7011261,-30.87071838,-30.78953552,-41.19589539,-32.46803894,-27.70906067,-26.50611572,-35.73005676,-30.73700256,-26.64584045,-23.48891602,-31.94023743,-40.24178772,-33.1855011,-35.66693115,-35.66693115,-18.83524628,-38.94508972
X C nasals DCUR 1,-3.908610916,5.181748199,-15.12782898,-19.10462494,10.82307968,-21.07342377,-12.32078094,13.42460175,-11.99679871,7.704585266,-14.36410217,19.07194672,-5.876841736,0.619363022,2.555428886,5.142370987,-15.17523956,-15.17523956,-7.971153259,-3.888972473
Y C nasals DCUR 1,-1.073752022,-6.894412994,-7.025340271,-14.76651001,-6.578642273,-19.28062592,1.265061283,-2.956713867,-16.06153717,-3.792118073,-0.293362284,-28.22697449,-6.683985138,-7.467782593,0.606783199,-6.97874527,-6.991797638,-6.991797638,-13.98873138,-1.011409187
Z C nasals DCUR 1,-40.91929626,-33.64547729,-35.5102417,-28.19488831,-31.50196533,-43.89927979,-33.27388,-28.26808472,-24.62109222,-35.72827759,-30.62458191,-23.22069397,-23.74631653,-34.5166748,-41.53890991,-33.76932678,-35.54920044,-35.54920044,-18.65571747,-41.05000305
X C nasal&frontal intersect,3.380842972,0.954567814,-5.497134399,-12.73106384,9.806311798,-7.485686493,-2.696230888,1.417475986,-4.393693924,0.600867462,-7.657337952,1.587910557,0.56303277,-9.127063751,8.069287872,0.730822277,-5.831547928,-5.831547928,-3.790126419,3.357175064
Y C nasal&frontal intersect,-11.59028168,-12.10308533,-12.91028137,-12.70031738,-10.99196167,-30.68776245,-7.606563568,-12.28596039,-13.48327026,-7.239933014,-3.95038147,-24.25616608,-11.65854645,-6.711075592,-9.582019806,-12.26364136,-12.85512695,-12.85512695,-17.45962524,-11.55831146
Z C nasal&frontal intersect,-30.91472168,-31.38235779,-34.89490967,-34.86263123,-28.93972168,-35.41301575,-29.68423157,-26.05938416,-29.93282166,-35.12321777,-30.67861023,-34.69119568,-22.12797852,-27.07298889,-36.42867737,-31.40448608,-34.95288696,-34.95288696,-18.87970276,-30.95545044
X C interpatietal DCUR 2,15.23578644,-10.4898468,11.21147003,5.052157593,4.821543121,25.68969421,10.46772308,-17.33622437,14.94422455,-13.98181305,1.206578541,-24.92285461,13.79932861,-32.65631714,16.85792847,-10.53360291,11.16337662,11.16337662,6.866722107,15.17163391
Y C interpatietal DCUR 2,-30.63952942,-19.93479309,-23.68590393,-3.532894897,-23.62550049,-41.57042236,-20.61847839,-21.4141861,-6.408533478,-13.61932678,-9.379627228,-3.539525604,-20.91137848,-11.21949234,-27.44136353,-19.93220367,-23.90258331,-23.90258331,-24.01694336,-30.77500916
Z C interpatietal DCUR 2,-10.57371063,-24.99345551,-25.49908295,-44.06502075,-18.91882172,-11.61168442,-16.799617,-16.84595337,-35.88833618,-29.54572144,-26.90433044,-50.94268188,-12.60042419,-18.36365051,-17.34120026,-24.92619476,-25.48233795,-25.48233795,-15.82444611,-10.57924423
X C interpatietal DCUR 1,14.53973236,-9.551412964,10.23875275,3.504162216,5.305907822,22.60661469,9.58099823,-15.95402374,13.16671295,-13.40014343,0.374611282,-22.89715576,13.03890381,-30.72961426,16.43739319,-9.820996094,10.34005508,10.34005508,6.087979126,14.56920166
Y C interpatietal DCUR 1,-29.09645996,-19.76568909,-23.21684265,-4.380792999,-23.06528931,-41.44137573,-19.69758759,-21.25901947,-7.284592438,-13.28957977,-8.97411499,-5.807848358,-20.38907623,-10.47936859,-26.2959259,-19.83349304,-23.3352356,-23.3352356,-23.69534302,-29.11082458
Z C interpatietal DCUR 1,-13.10428467,-25.61600647,-26.75874939,-44.11891174,-19.57473602,-14.01577148,-18.51022491,-18.09644012,-36.16908875,-30.63800964,-27.50120544,-49.73874817,-13.73428955,-18.51139679,-19.8146637,-25.35196533,-26.57516479,-26.57516479,-16.35558472,-13.07398529
X C frontals DCUR 5,8.864974976,-3.938111877,2.590871048,-5.308074188,8.371801758,7.130490875,3.56701622,-6.381175232,3.048537254,-6.801410675,-4.568091965,-12.14656906,7.320012665,-21.03968201,13.29230652,-4.015897369,2.524986267,2.524986267,1.274855423,8.843418884
Y C frontals DCUR 5,-20.0501236,-16.67816925,-17.80806427,-9.132561493,-17.25769501,-37.96659241,-13.46738892,-17.66542816,-10.86687088,-11.00780563,-5.791225052,-15.49414063,-16.27289124,-7.89561615,-18.44860535,-16.73190918,-17.55428772,-17.55428772,-20.96671448,-19.49262543
Z C frontals DCUR 5,-22.97503662,-28.66222839,-32.41201782,-40.75641479,-24.50515442,-25.63405151,-25.65558777,-23.31656036,-34.42281189,-34.44272766,-29.93144531,-43.49983521,-19.2768158,-21.14770203,-29.50151062,-28.64695435,-32.49565125,-32.49565125,-18.23727722,-23.1983139
X C frontals DCUR 4,7.525847626,-2.645543861,0.881483364,-6.851855469,8.739368439,4.321073532,2.044729042,-4.424369431,1.473634529,-5.186030197,-5.500262833,-9.380858612,5.98457756,-18.74786682,12.3296196,-2.946596146,0.606190586,0.606190586,0.316970515,7.553082275
Y C frontals DCUR 4,-17.89199219,-15.55765991,-16.85999146,-9.809484863,-15.96511688,-36.41126099,-11.94452209,-16.49024048,-11.46231537,-10.2273262,-5.197148895,-17.35494385,-15.41952057,-7.6090271,-16.67357178,-15.76524658,-16.48970642,-16.48970642,-20.35872345,-17.80861359
Z C frontals DCUR 4,-24.77314453,-29.31636963,-33.07048035,-39.6541748,-25.44532623,-27.39846497,-26.71576233,-23.88522491,-33.32199402,-34.7813385,-30.16685791,-41.57853088,-20.01166687,-22.05969849,-30.87793274,-29.24016418,-33.20818176,-33.20818176,-18.43095551,-24.88014679
X C frontals DCUR 3,5.857745361,-1.339791393,-1.257988834,-8.560166931,9.138937378,0.389663935,0.437158632,-2.084607697,-0.687043715,-3.320877075,-6.531954956,-5.665710068,4.349415207,-15.91466217,11.29057083,-1.676426506,-1.605680466,-1.605680466,-0.811091423,5.894055176
Y C frontals DCUR 3,-15.22453156,-14.38565674,-15.62078857,-10.66631927,-14.38682556,-34.37614136,-10.38901978,-14.91425476,-12.11492538,-9.320730591,-4.558198547,-19.62949829,-14.25212402,-7.234181213,-14.75104065,-14.65843201,-15.09789886,-15.09789886,-19.59137726,-15.4898468
Z C frontals DCUR 3,-27.11777039,-30.0414093,-33.79092407,-38.37871399,-26.59114075,-30.06347656,-27.89955444,-24.74832001,-32.04439697,-34.9242157,-30.40793762,-39.38351135,-20.89091644,-23.27940521,-32.44947205,-30.01174927,-33.99705505,-33.99705505,-18.68454132,-26.98127136
X C frontals DCUR 2,4.305198288,-0.149843681,-2.967227745,-10.10717926,9.467790985,-3.333701324,-1.024929619,-0.271938419,-2.635031891,-1.591298962,-7.325367737,-2.232483482,2.791934204,-13.6175705,10.28385086,-0.470130253,-3.515276337,-3.515276337,-1.862260818,4.424015427
Y C frontals DCUR 2,-12.97782898,-13.18825226,-14.46847687,-11.4571167,-12.83150787,-32.8269928,-9.051290894,-13.61548767,-12.78707733,-8.453295898,-4.108747482,-21.94766388,-13.1589447,-6.853842163,-12.98627014,-13.43278961,-13.88603363,-13.88603363,-18.88624115,-13.38472595
Z C frontals DCUR 2,-29.38384705,-30.69620667,-34.44632874,-37.13399353,-27.60790405,-32.64847717,-28.80758057,-25.37245941,-30.95626526,-34.97563477,-30.60315552,-37.06321106,-21.48929596,-24.48322754,-33.84396973,-30.64883423,-34.57674866,-34.57674866,-18.79716644,-29.03536072
X C frontals DCUR 1,3.384676361,0.937868214,-4.956201935,-11.70921402,9.805848694,-7.18559494,-2.611987305,1.438121796,-4.370952606,0.355686688,-7.68951416,1.433364868,0.942466259,-11.02227173,9.165083313,0.724923658,-5.764382172,-5.764382172,-2.952002335,3.385706711
Y C frontals DCUR 1,-11.50498352,-12.11335068,-13.22622986,-12.19473877,-11.1421257,-30.8303772,-7.649213409,-12.28553467,-13.45569,-7.36542511,-3.957568741,-24.22662506,-11.90628662,-6.788735962,-10.93718262,-12.27605972,-12.55765381,-12.55765381,-18.11034088,-11.6090538
Z C frontals DCUR 1,-30.94263306,-31.3865509,-34.83401794,-35.77178955,-28.79150391,-35.25752869,-29.6478241,-26.05261536,-29.95537109,-35.1047699,-30.67774963,-34.65418396,-22.00622101,-25.89450989,-35.2971344,-31.39795227,-34.97857666,-34.97857666,-18.81244507,-30.92754517
X Basioccipital&basisphenoid suture intersect,2.82046051,-9.547325134,3.147374916,2.970020103,0.336768508,19.91247864,2.29173851,-12.59763412,11.54163666,-7.641360474,-3.84836235,-12.95769958,6.970174408,-29.35415649,9.323426056,-9.632214355,3.002296829,3.002296829,3.4937603,2.951953316
Y Basioccipital&basisphenoid suture intersect,-22.00232544,-11.97480087,-19.12763824,-2.919989777,-16.93570709,-26.66563721,-13.95741119,-12.32671051,-6.48381958,-9.738504028,-7.102045441,3.395944214,-15.63352814,-15.18507538,-16.29628601,-12.00381241,-18.86596375,-18.86596375,-19.46418304,-22.17476044
